wavenumber_cm1,reflectance_input,reflectance_hampel_cleaned,reflectance_smoothed,baseline,detrended_residual,amplitude_envelope,normalized_fringe,is_hampel_outlier
2076.477,18.607146,18.607146,18.60932893201022,17.773925239910863,0.8354036920993586,0.7514817931350913,0.6955264604766078,0
2076.959,18.62571351,18.62571351,18.61513258251692,17.77489676128248,0.8402358212344403,0.7568746092380526,0.6945537593926916,0
2077.441,18.62256682,18.62256682,18.62326665094778,17.775867745324042,0.8473989056237379,0.7622026357510236,0.6955905130988742,0
2077.923,18.61812726,18.61812726,18.628251045991913,17.776838192249382,0.8514128537425307,0.7674721540585446,0.6940689715589266,0
2078.405,18.63331826,18.63331826,18.63405038380819,17.77780810227233,0.8562422815358595,0.7726821290928013,0.6932903171436798,0
2078.887,18.64255973,18.64255973,18.63965367460257,17.778777475606724,0.8608761989958467,0.7778383449827873,0.6924114030491201,0
2079.369,18.65852848,18.65852848,18.64666771167351,17.779746312466393,0.866921399207115,0.7829389974819025,0.69273485768613,0
2079.851,18.63305955,18.63305955,18.652511899842843,17.78071461306517,0.8717972867776709,0.7879830406142682,0.6921650792376549,0
2080.333,18.66477327,18.66477327,18.658446838835978,17.781682377616892,0.8767644612190857,0.7929564842664982,0.6917377380049631,0
2080.816,18.6527429,18.6527429,18.663673752876512,17.782651612477125,0.8810221403993879,0.7978521755187582,0.6908209383268572,0
2081.298,18.6731314,18.6731314,18.66981506773104,17.783618304465207,0.8861967632658327,0.8026669269579345,0.6907089191290279,0
2081.78,18.67951594,18.67951594,18.673896941595054,17.784584461048176,0.8893124805468773,0.8074168557359278,0.6890400270860941,0
2082.262,18.66948217,18.66948217,18.67726441260845,17.785550082439862,0.8917143301685897,0.8121044117873618,0.6868875956038217,0
2082.744,18.70032637,18.70032637,18.68301370934922,17.7865151688541,0.89649854049512,0.8167118827338998,0.6866744883753679,0
2083.226,18.69075566,18.69075566,18.684766338280244,17.78747972050472,0.8972866177755243,0.8212277533282458,0.6834607275990713,0
2083.708,18.69061779,18.69061779,18.68784594862022,17.788443737605558,0.8994022110146638,0.8256440544662046,0.6813830302041699,0
2084.19,18.69105839,18.69105839,18.691749727682005,17.78940722037045,0.9023425073115554,0.8299734911338054,0.68002844812567,0
